id,season,season_type,game_center_link
2017020452,20172018,2,/gamecenter/vgk-vs-dal/2017/12/09/2017020452
2017020453,20172018,2,/gamecenter/van-vs-cgy/2017/12/09/2017020453
2017020454,20172018,2,/gamecenter/ott-vs-sjs/2017/12/09/2017020454
2017020455,20172018,2,/gamecenter/car-vs-lak/2017/12/09/2017020455
2017020456,20172018,2,/gamecenter/edm-vs-tor/2017/12/10/2017020456
2017020457,20172018,2,/gamecenter/ari-vs-chi/2017/12/10/2017020457
2017020458,20172018,2,/gamecenter/buf-vs-stl/2017/12/10/2017020458
2017020459,20172018,2,/gamecenter/min-vs-sjs/2017/12/10/2017020459
2017020460,20172018,2,/gamecenter/wsh-vs-nyi/2017/12/11/2017020460
2017020461,20172018,2,/gamecenter/dal-vs-nyr/2017/12/11/2017020461
2017020462,20172018,2,/gamecenter/col-vs-pit/2017/12/11/2017020462
2017020463,20172018,2,/gamecenter/fla-vs-det/2017/12/11/2017020463
2017020464,20172018,2,/gamecenter/van-vs-wpg/2017/12/11/2017020464
2017020465,20172018,2,/gamecenter/car-vs-ana/2017/12/11/2017020465
2017020466,20172018,2,/gamecenter/ott-vs-buf/2017/12/12/2017020466
2017020467,20172018,2,/gamecenter/lak-vs-njd/2017/12/12/2017020467
2017020468,20172018,2,/gamecenter/tor-vs-phi/2017/12/12/2017020468
2017020469,20172018,2,/gamecenter/col-vs-wsh/2017/12/12/2017020469
2017020470,20172018,2,/gamecenter/edm-vs-cbj/2017/12/12/2017020470
2017020471,20172018,2,/gamecenter/tbl-vs-stl/2017/12/12/2017020471
2017020472,20172018,2,/gamecenter/cgy-vs-min/2017/12/12/2017020472
2017020473,20172018,2,/gamecenter/fla-vs-chi/2017/12/12/2017020473
2017020474,20172018,2,/gamecenter/car-vs-vgk/2017/12/12/2017020474
2017020475,20172018,2,/gamecenter/nyr-vs-ott/2017/12/13/2017020475
2017020476,20172018,2,/gamecenter/dal-vs-nyi/2017/12/13/2017020476
2017020477,20172018,2,/gamecenter/bos-vs-det/2017/12/13/2017020477
2017020478,20172018,2,/gamecenter/nsh-vs-van/2017/12/13/2017020478
2017020479,20172018,2,/gamecenter/wsh-vs-bos/2017/12/14/2017020479
2017020480,20172018,2,/gamecenter/buf-vs-phi/2017/12/14/2017020480
2017020481,20172018,2,/gamecenter/nyi-vs-cbj/2017/12/14/2017020481
2017020482,20172018,2,/gamecenter/njd-vs-mtl/2017/12/14/2017020482
2017020483,20172018,2,/gamecenter/ana-vs-stl/2017/12/14/2017020483
2017020484,20172018,2,/gamecenter/tor-vs-min/2017/12/14/2017020484
2017020485,20172018,2,/gamecenter/chi-vs-wpg/2017/12/14/2017020485
2017020486,20172018,2,/gamecenter/fla-vs-col/2017/12/14/2017020486
2017020487,20172018,2,/gamecenter/sjs-vs-cgy/2017/12/14/2017020487
2017020488,20172018,2,/gamecenter/nsh-vs-edm/2017/12/14/2017020488
2017020489,20172018,2,/gamecenter/tbl-vs-ari/2017/12/14/2017020489
2017020490,20172018,2,/gamecenter/pit-vs-vgk/2017/12/14/2017020490
2017020491,20172018,2,/gamecenter/car-vs-buf/2017/12/15/2017020491
2017020492,20172018,2,/gamecenter/dal-vs-njd/2017/12/15/2017020492
2017020493,20172018,2,/gamecenter/lak-vs-nyr/2017/12/15/2017020493
2017020494,20172018,2,/gamecenter/tor-vs-det/2017/12/15/2017020494
2017020495,20172018,2,/gamecenter/sjs-vs-van/2017/12/15/2017020495
2017020496,20172018,2,/gamecenter/edm-vs-min/2017/12/16/2017020496
2017020497,20172018,2,/gamecenter/nyr-vs-bos/2017/12/16/2017020497
2017020498,20172018,2,/gamecenter/mtl-vs-ott/2017/12/16/2017020498
2017020499,20172018,2,/gamecenter/lak-vs-nyi/2017/12/16/2017020499
2017020500,20172018,2,/gamecenter/dal-vs-phi/2017/12/16/2017020500
2017020501,20172018,2,/gamecenter/wpg-vs-stl/2017/12/16/2017020501
2017020503,20172018,2,/gamecenter/cbj-vs-car/2017/12/16/2017020503
2017020502,20172018,2,/gamecenter/ana-vs-wsh/2017/12/16/2017020502
2017020504,20172018,2,/gamecenter/pit-vs-ari/2017/12/16/2017020504
2017020505,20172018,2,/gamecenter/tbl-vs-col/2017/12/16/2017020505
2017020506,20172018,2,/gamecenter/nsh-vs-cgy/2017/12/16/2017020506
2017020507,20172018,2,/gamecenter/stl-vs-wpg/2017/12/17/2017020507
2017020508,20172018,2,/gamecenter/min-vs-chi/2017/12/17/2017020508
2017020509,20172018,2,/gamecenter/cgy-vs-van/2017/12/17/2017020509
2017020510,20172018,2,/gamecenter/fla-vs-vgk/2017/12/17/2017020510
2017020511,20172018,2,/gamecenter/cbj-vs-bos/2017/12/18/2017020511
2017020512,20172018,2,/gamecenter/ana-vs-njd/2017/12/18/2017020512
2017020513,20172018,2,/gamecenter/lak-vs-phi/2017/12/18/2017020513
2017020514,20172018,2,/gamecenter/pit-vs-col/2017/12/18/2017020514
2017020515,20172018,2,/gamecenter/sjs-vs-edm/2017/12/18/2017020515
2017020516,20172018,2,/gamecenter/car-vs-tor/2017/12/19/2017020516
2017020518,20172018,2,/gamecenter/det-vs-nyi/2017/12/19/2017020518
2017020519,20172018,2,/gamecenter/ana-vs-nyr/2017/12/19/2017020519
2017020520,20172018,2,/gamecenter/min-vs-ott/2017/12/19/2017020520
2017020517,20172018,2,/gamecenter/bos-vs-buf/2017/12/19/2017020517
2017020521,20172018,2,/gamecenter/wpg-vs-nsh/2017/12/19/2017020521
2017020522,20172018,2,/gamecenter/wsh-vs-dal/2017/12/19/2017020522
2017020523,20172018,2,/gamecenter/fla-vs-ari/2017/12/19/2017020523
2017020524,20172018,2,/gamecenter/mtl-vs-van/2017/12/19/2017020524
2017020525,20172018,2,/gamecenter/tbl-vs-vgk/2017/12/19/2017020525
2017020526,20172018,2,/gamecenter/tor-vs-cbj/2017/12/20/2017020526
2017020527,20172018,2,/gamecenter/det-vs-phi/2017/12/20/2017020527
2017020528,20172018,2,/gamecenter/stl-vs-cgy/2017/12/20/2017020528
2017020529,20172018,2,/gamecenter/wpg-vs-bos/2017/12/21/2017020529
2017020530,20172018,2,/gamecenter/nyr-vs-njd/2017/12/21/2017020530
2017020531,20172018,2,/gamecenter/ana-vs-nyi/2017/12/21/2017020531
2017020532,20172018,2,/gamecenter/cbj-vs-pit/2017/12/21/2017020532
2017020533,20172018,2,/gamecenter/ott-vs-tbl/2017/12/21/2017020533
2017020534,20172018,2,/gamecenter/car-vs-nsh/2017/12/21/2017020534
2017020535,20172018,2,/gamecenter/chi-vs-dal/2017/12/21/2017020535
2017020536,20172018,2,/gamecenter/stl-vs-edm/2017/12/21/2017020536
2017020537,20172018,2,/gamecenter/col-vs-lak/2017/12/21/2017020537
2017020538,20172018,2,/gamecenter/van-vs-sjs/2017/12/21/2017020538
2017020539,20172018,2,/gamecenter/phi-vs-buf/2017/12/22/2017020539
2017020540,20172018,2,/gamecenter/min-vs-fla/2017/12/22/2017020540
2017020541,20172018,2,/gamecenter/mtl-vs-cgy/2017/12/22/2017020541
2017020542,20172018,2,/gamecenter/wsh-vs-ari/2017/12/22/2017020542
2017020543,20172018,2,/gamecenter/det-vs-bos/2017/12/23/2017020543
2017020544,20172018,2,/gamecenter/wpg-vs-nyi/2017/12/23/2017020544
2017020545,20172018,2,/gamecenter/min-vs-tbl/2017/12/23/2017020545
2017020546,20172018,2,/gamecenter/ott-vs-fla/2017/12/23/2017020546
2017020547,20172018,2,/gamecenter/chi-vs-njd/2017/12/23/2017020547
2017020548,20172018,2,/gamecenter/tor-vs-nyr/2017/12/23/2017020548
2017020549,20172018,2,/gamecenter/ana-vs-pit/2017/12/23/2017020549
2017020550,20172018,2,/gamecenter/buf-vs-car/2017/12/23/2017020550
2017020551,20172018,2,/gamecenter/phi-vs-cbj/2017/12/23/2017020551
2017020552,20172018,2,/gamecenter/mtl-vs-edm/2017/12/23/2017020552
2017020553,20172018,2,/gamecenter/nsh-vs-dal/2017/12/23/2017020553
2017020554,20172018,2,/gamecenter/col-vs-ari/2017/12/23/2017020554
2017020555,20172018,2,/gamecenter/wsh-vs-vgk/2017/12/23/2017020555
2017020556,20172018,2,/gamecenter/stl-vs-van/2017/12/23/2017020556
2017020557,20172018,2,/gamecenter/lak-vs-sjs/2017/12/23/2017020557
2017020558,20172018,2,/gamecenter/ott-vs-bos/2017/12/27/2017020558
2017020559,20172018,2,/gamecenter/det-vs-njd/2017/12/27/2017020559
2017020560,20172018,2,/gamecenter/buf-vs-nyi/2017/12/27/2017020560
2017020562,20172018,2,/gamecenter/cbj-vs-pit/2017/12/27/2017020562
2017020563,20172018,2,/gamecenter/mtl-vs-car/2017/12/27/2017020563
2017020561,20172018,2,/gamecenter/wsh-vs-nyr/2017/12/27/2017020561
2017020564,20172018,2,/gamecenter/nsh-vs-stl/2017/12/27/2017020564
2017020565,20172018,2,/gamecenter/dal-vs-min/2017/12/27/2017020565
2017020566,20172018,2,/gamecenter/edm-vs-wpg/2017/12/27/2017020566
2017020567,20172018,2,/gamecenter/ari-vs-col/2017/12/27/2017020567
2017020568,20172018,2,/gamecenter/vgk-vs-ana/2017/12/27/2017020568
2017020569,20172018,2,/gamecenter/bos-vs-wsh/2017/12/28/2017020569
2017020570,20172018,2,/gamecenter/mtl-vs-tbl/2017/12/28/2017020570
2017020571,20172018,2,/gamecenter/phi-vs-fla/2017/12/28/2017020571
2017020572,20172018,2,/gamecenter/tor-vs-ari/2017/12/28/2017020572
2017020573,20172018,2,/gamecenter/chi-vs-van/2017/12/28/2017020573
2017020574,20172018,2,/gamecenter/vgk-vs-lak/2017/12/28/2017020574
2017020575,20172018,2,/gamecenter/cgy-vs-sjs/2017/12/28/2017020575
2017020576,20172018,2,/gamecenter/buf-vs-njd/2017/12/29/2017020576
2017020577,20172018,2,/gamecenter/cbj-vs-ott/2017/12/29/2017020577
2017020578,20172018,2,/gamecenter/nyr-vs-det/2017/12/29/2017020578
2017020579,20172018,2,/gamecenter/phi-vs-tbl/2017/12/29/2017020579
2017020580,20172018,2,/gamecenter/pit-vs-car/2017/12/29/2017020580
2017020581,20172018,2,/gamecenter/nsh-vs-min/2017/12/29/2017020581
2017020582,20172018,2,/gamecenter/nyi-vs-wpg/2017/12/29/2017020582
2017020583,20172018,2,/gamecenter/stl-vs-dal/2017/12/29/2017020583
2017020584,20172018,2,/gamecenter/tor-vs-col/2017/12/29/2017020584
2017020585,20172018,2,/gamecenter/chi-vs-edm/2017/12/29/2017020585
2017020586,20172018,2,/gamecenter/cgy-vs-ana/2017/12/29/2017020586
2017020587,20172018,2,/gamecenter/bos-vs-ott/2017/12/30/2017020587
2017020588,20172018,2,/gamecenter/mtl-vs-fla/2017/12/30/2017020588
2017020589,20172018,2,/gamecenter/njd-vs-wsh/2017/12/30/2017020589
2017020590,20172018,2,/gamecenter/car-vs-stl/2017/12/30/2017020590
2017020591,20172018,2,/gamecenter/min-vs-nsh/2017/12/30/2017020591
2017020592,20172018,2,/gamecenter/lak-vs-van/2017/12/30/2017020592
2017020593,20172018,2,/gamecenter/tor-vs-vgk/2017/12/31/2017020593
2017020598,20172018,2,/gamecenter/ari-vs-ana/2017/12/31/2017020598
2017020594,20172018,2,/gamecenter/tbl-vs-cbj/2017/12/31/2017020594
2017020595,20172018,2,/gamecenter/pit-vs-det/2017/12/31/2017020595
2017020600,20172018,2,/gamecenter/wpg-vs-edm/2017/12/31/2017020600
2017020596,20172018,2,/gamecenter/sjs-vs-dal/2017/12/31/2017020596
2017020597,20172018,2,/gamecenter/nyi-vs-col/2017/12/31/2017020597
2017020599,20172018,2,/gamecenter/chi-vs-cgy/2017/12/31/2017020599
2017020601,20172018,2,/gamecenter/nyr-vs-buf/2018/01/01/2017020601
2017020602,20172018,2,/gamecenter/tbl-vs-tor/2018/01/02/2017020602
2017020603,20172018,2,/gamecenter/bos-vs-nyi/2018/01/02/2017020603
2017020604,20172018,2,/gamecenter/pit-vs-phi/2018/01/02/2017020604
2017020605,20172018,2,/gamecenter/wsh-vs-car/2018/01/02/2017020605
2017020606,20172018,2,/gamecenter/sjs-vs-mtl/2018/01/02/2017020606
2017020607,20172018,2,/gamecenter/njd-vs-stl/2018/01/02/2017020607
2017020608,20172018,2,/gamecenter/fla-vs-min/2018/01/02/2017020608
2017020609,20172018,2,/gamecenter/cbj-vs-dal/2018/01/02/2017020609
2017020610,20172018,2,/gamecenter/wpg-vs-col/2018/01/02/2017020610
2017020611,20172018,2,/gamecenter/lak-vs-edm/2018/01/02/2017020611
2017020612,20172018,2,/gamecenter/ana-vs-van/2018/01/02/2017020612
2017020613,20172018,2,/gamecenter/nsh-vs-vgk/2018/01/02/2017020613
2017020614,20172018,2,/gamecenter/ott-vs-det/2018/01/03/2017020614
2017020615,20172018,2,/gamecenter/chi-vs-nyr/2018/01/03/2017020615
2017020617,20172018,2,/gamecenter/sjs-vs-tor/2018/01/04/2017020617
2017020618,20172018,2,/gamecenter/nyi-vs-phi/2018/01/04/2017020618
2017020619,20172018,2,/gamecenter/car-vs-pit/2018/01/04/2017020619
2017020620,20172018,2,/gamecenter/tbl-vs-mtl/2018/01/04/2017020620
2017020621,20172018,2,/gamecenter/vgk-vs-stl/2018/01/04/2017020621
2017020622,20172018,2,/gamecenter/buf-vs-min/2018/01/04/2017020622
2017020623,20172018,2,/gamecenter/njd-vs-dal/2018/01/04/2017020623
2017020624,20172018,2,/gamecenter/cbj-vs-col/2018/01/04/2017020624
2017020625,20172018,2,/gamecenter/lak-vs-cgy/2018/01/04/2017020625
2017020626,20172018,2,/gamecenter/ana-vs-edm/2018/01/04/2017020626
2017020627,20172018,2,/gamecenter/nsh-vs-ari/2018/01/04/2017020627
2017020628,20172018,2,/gamecenter/pit-vs-nyi/2018/01/05/2017020628
2017020629,20172018,2,/gamecenter/sjs-vs-ott/2018/01/05/2017020629
2017020630,20172018,2,/gamecenter/fla-vs-det/2018/01/05/2017020630
2017020631,20172018,2,/gamecenter/buf-vs-wpg/2018/01/05/2017020631
2017020632,20172018,2,/gamecenter/vgk-vs-chi/2018/01/05/2017020632
2017020633,20172018,2,/gamecenter/stl-vs-phi/2018/01/06/2017020633
2017020634,20172018,2,/gamecenter/edm-vs-dal/2018/01/06/2017020634
2017020636,20172018,2,/gamecenter/car-vs-bos/2018/01/06/2017020636
2017020637,20172018,2,/gamecenter/van-vs-tor/2018/01/06/2017020637
2017020638,20172018,2,/gamecenter/tbl-vs-ott/2018/01/06/2017020638
2017020639,20172018,2,/gamecenter/nyr-vs-ari/2018/01/06/2017020639
2017020635,20172018,2,/gamecenter/min-vs-col/2018/01/06/2017020635
2017020640,20172018,2,/gamecenter/ana-vs-cgy/2018/01/06/2017020640
2017020641,20172018,2,/gamecenter/nsh-vs-lak/2018/01/06/2017020641
2017020642,20172018,2,/gamecenter/njd-vs-nyi/2018/01/07/2017020642
2017020643,20172018,2,/gamecenter/buf-vs-phi/2018/01/07/2017020643
2017020644,20172018,2,/gamecenter/stl-vs-wsh/2018/01/07/2017020644
2017020645,20172018,2,/gamecenter/edm-vs-chi/2018/01/07/2017020645
2017020646,20172018,2,/gamecenter/sjs-vs-wpg/2018/01/07/2017020646
2017020647,20172018,2,/gamecenter/fla-vs-cbj/2018/01/07/2017020647
2017020648,20172018,2,/gamecenter/van-vs-mtl/2018/01/07/2017020648
2017020649,20172018,2,/gamecenter/tbl-vs-det/2018/01/07/2017020649
2017020650,20172018,2,/gamecenter/bos-vs-pit/2018/01/07/2017020650
2017020651,20172018,2,/gamecenter/nyr-vs-vgk/2018/01/07/2017020651
2017020652,20172018,2,/gamecenter/cbj-vs-tor/2018/01/08/2017020652
2017020653,20172018,2,/gamecenter/wpg-vs-buf/2018/01/09/2017020653
2017020654,20172018,2,/gamecenter/van-vs-wsh/2018/01/09/2017020654
2017020655,20172018,2,/gamecenter/chi-vs-ott/2018/01/09/2017020655
2017020656,20172018,2,/gamecenter/car-vs-tbl/2018/01/09/2017020656
2017020657,20172018,2,/gamecenter/fla-vs-stl/2018/01/09/2017020657
2017020658,20172018,2,/gamecenter/edm-vs-nsh/2018/01/09/2017020658
2017020659,20172018,2,/gamecenter/cgy-vs-min/2018/01/09/2017020659
2017020660,20172018,2,/gamecenter/ott-vs-tor/2018/01/10/2017020660
2017020661,20172018,2,/gamecenter/min-vs-chi/2018/01/10/2017020661
2017020662,20172018,2,/gamecenter/cbj-vs-buf/2018/01/11/2017020662
2017020663,20172018,2,/gamecenter/car-vs-wsh/2018/01/11/2017020663
2017020664,20172018,2,/gamecenter/cgy-vs-tbl/2018/01/11/2017020664
2017020665,20172018,2,/gamecenter/van-vs-cbj/2018/01/12/2017020665
2017020666,20172018,2,/gamecenter/cgy-vs-fla/2018/01/12/2017020666
2017020667,20172018,2,/gamecenter/wsh-vs-car/2018/01/12/2017020667
2017020668,20172018,2,/gamecenter/wpg-vs-chi/2018/01/12/2017020668
2017020669,20172018,2,/gamecenter/edm-vs-ari/2018/01/12/2017020669
2017020670,20172018,2,/gamecenter/nyi-vs-nyr/2018/01/13/2017020670
2017020671,20172018,2,/gamecenter/det-vs-pit/2018/01/13/2017020671
2017020672,20172018,2,/gamecenter/bos-vs-mtl/2018/01/13/2017020672
2017020673,20172018,2,/gamecenter/phi-vs-njd/2018/01/13/2017020673
2017020674,20172018,2,/gamecenter/wpg-vs-min/2018/01/13/2017020674
2017020675,20172018,2,/gamecenter/col-vs-dal/2018/01/13/2017020675
2017020676,20172018,2,/gamecenter/edm-vs-vgk/2018/01/13/2017020676
2017020677,20172018,2,/gamecenter/ana-vs-lak/2018/01/13/2017020677
2017020678,20172018,2,/gamecenter/ari-vs-sjs/2018/01/13/2017020678
2017020681,20172018,2,/gamecenter/det-vs-chi/2018/01/14/2017020681
2017020680,20172018,2,/gamecenter/cgy-vs-car/2018/01/14/2017020680
2017020679,20172018,2,/gamecenter/nyr-vs-pit/2018/01/14/2017020679
2017020682,20172018,2,/gamecenter/van-vs-min/2018/01/14/2017020682
2017020683,20172018,2,/gamecenter/dal-vs-bos/2018/01/15/2017020683
2017020684,20172018,2,/gamecenter/ana-vs-col/2018/01/15/2017020684
2017020685,20172018,2,/gamecenter/sjs-vs-lak/2018/01/15/2017020685
2017020686,20172018,2,/gamecenter/nyi-vs-mtl/2018/01/15/2017020686
2017020687,20172018,2,/gamecenter/stl-vs-tor/2018/01/16/2017020687
2017020688,20172018,2,/gamecenter/njd-vs-nyi/2018/01/16/2017020688
2017020689,20172018,2,/gamecenter/phi-vs-nyr/2018/01/16/2017020689
2017020690,20172018,2,/gamecenter/dal-vs-det/2018/01/16/2017020690
2017020691,20172018,2,/gamecenter/vgk-vs-nsh/2018/01/16/2017020691
2017020692,20172018,2,/gamecenter/sjs-vs-ari/2018/01/16/2017020692
2017020693,20172018,2,/gamecenter/mtl-vs-bos/2018/01/17/2017020693
2017020694,20172018,2,/gamecenter/pit-vs-ana/2018/01/17/2017020694
2017020695,20172018,2,/gamecenter/wsh-vs-njd/2018/01/18/2017020695
2017020696,20172018,2,/gamecenter/bos-vs-nyi/2018/01/18/2017020696
2017020698,20172018,2,/gamecenter/tor-vs-phi/2018/01/18/2017020698
2017020699,20172018,2,/gamecenter/dal-vs-cbj/2018/01/18/2017020699
2017020697,20172018,2,/gamecenter/buf-vs-nyr/2018/01/18/2017020697
2017020700,20172018,2,/gamecenter/stl-vs-ott/2018/01/18/2017020700
2017020701,20172018,2,/gamecenter/vgk-vs-tbl/2018/01/18/2017020701
2017020702,20172018,2,/gamecenter/ari-vs-nsh/2018/01/18/2017020702
2017020703,20172018,2,/gamecenter/sjs-vs-col/2018/01/18/2017020703
2017020704,20172018,2,/gamecenter/pit-vs-lak/2018/01/18/2017020704
2017020705,20172018,2,/gamecenter/vgk-vs-fla/2018/01/19/2017020705
2017020706,20172018,2,/gamecenter/mtl-vs-wsh/2018/01/19/2017020706
2017020707,20172018,2,/gamecenter/lak-vs-ana/2018/01/19/2017020707
2017020708,20172018,2,/gamecenter/dal-vs-buf/2018/01/20/2017020708
2017020709,20172018,2,/gamecenter/njd-vs-phi/2018/01/20/2017020709
2017020710,20172018,2,/gamecenter/nyr-vs-col/2018/01/20/2017020710
2017020711,20172018,2,/gamecenter/wpg-vs-cgy/2018/01/20/2017020711
2017020712,20172018,2,/gamecenter/bos-vs-mtl/2018/01/20/2017020712
2017020713,20172018,2,/gamecenter/tor-vs-ott/2018/01/20/2017020713
2017020714,20172018,2,/gamecenter/car-vs-det/2018/01/20/2017020714
2017020715,20172018,2,/gamecenter/ari-vs-stl/2018/01/20/2017020715
2017020716,20172018,2,/gamecenter/fla-vs-nsh/2018/01/20/2017020716
2017020717,20172018,2,/gamecenter/pit-vs-sjs/2018/01/20/2017020717
2017020718,20172018,2,/gamecenter/nyi-vs-chi/2018/01/20/2017020718
2017020719,20172018,2,/gamecenter/tbl-vs-min/2018/01/20/2017020719
2017020720,20172018,2,/gamecenter/van-vs-edm/2018/01/20/2017020720
2017020721,20172018,2,/gamecenter/phi-vs-wsh/2018/01/21/2017020721
2017020722,20172018,2,/gamecenter/vgk-vs-car/2018/01/21/2017020722
2017020723,20172018,2,/gamecenter/van-vs-wpg/2018/01/21/2017020723
2017020724,20172018,2,/gamecenter/sjs-vs-ana/2018/01/21/2017020724
2017020725,20172018,2,/gamecenter/nyr-vs-lak/2018/01/21/2017020725
2017020726,20172018,2,/gamecenter/col-vs-tor/2018/01/22/2017020726
2017020727,20172018,2,/gamecenter/det-vs-njd/2018/01/22/2017020727
2017020728,20172018,2,/gamecenter/ott-vs-min/2018/01/22/2017020728
2017020729,20172018,2,/gamecenter/tbl-vs-chi/2018/01/22/2017020729
2017020730,20172018,2,/gamecenter/buf-vs-cgy/2018/01/22/2017020730
2017020731,20172018,2,/gamecenter/nyi-vs-ari/2018/01/22/2017020731
2017020732,20172018,2,/gamecenter/njd-vs-bos/2018/01/23/2017020732
2017020733,20172018,2,/gamecenter/car-vs-pit/2018/01/23/2017020733
2017020734,20172018,2,/gamecenter/col-vs-mtl/2018/01/23/2017020734
2017020735,20172018,2,/gamecenter/phi-vs-det/2018/01/23/2017020735
2017020736,20172018,2,/gamecenter/ott-vs-stl/2018/01/23/2017020736
2017020737,20172018,2,/gamecenter/tbl-vs-nsh/2018/01/23/2017020737
2017020738,20172018,2,/gamecenter/fla-vs-dal/2018/01/23/2017020738
2017020739,20172018,2,/gamecenter/buf-vs-edm/2018/01/23/2017020739
2017020740,20172018,2,/gamecenter/lak-vs-van/2018/01/23/2017020740
2017020741,20172018,2,/gamecenter/cbj-vs-vgk/2018/01/23/2017020741
2017020742,20172018,2,/gamecenter/nyr-vs-ana/2018/01/23/2017020742
2017020743,20172018,2,/gamecenter/wpg-vs-sjs/2018/01/23/2017020743
2017020744,20172018,2,/gamecenter/tor-vs-chi/2018/01/24/2017020744
2017020745,20172018,2,/gamecenter/lak-vs-cgy/2018/01/24/2017020745
2017020746,20172018,2,/gamecenter/nsh-vs-njd/2018/01/25/2017020746
2017020747,20172018,2,/gamecenter/tbl-vs-phi/2018/01/25/2017020747
2017020748,20172018,2,/gamecenter/min-vs-pit/2018/01/25/2017020748
2017020749,20172018,2,/gamecenter/car-vs-mtl/2018/01/25/2017020749
2017020750,20172018,2,/gamecenter/bos-vs-ott/2018/01/25/2017020750
2017020751,20172018,2,/gamecenter/chi-vs-det/2018/01/25/2017020751
2017020752,20172018,2,/gamecenter/wsh-vs-fla/2018/01/25/2017020752
2017020753,20172018,2,/gamecenter/col-vs-stl/2018/01/25/2017020753
2017020754,20172018,2,/gamecenter/tor-vs-dal/2018/01/25/2017020754
2017020755,20172018,2,/gamecenter/cgy-vs-edm/2018/01/25/2017020755
2017020756,20172018,2,/gamecenter/cbj-vs-ari/2018/01/25/2017020756
2017020757,20172018,2,/gamecenter/buf-vs-van/2018/01/25/2017020757
2017020758,20172018,2,/gamecenter/nyi-vs-vgk/2018/01/25/2017020758
2017020759,20172018,2,/gamecenter/wpg-vs-ana/2018/01/25/2017020759
2017020760,20172018,2,/gamecenter/nyr-vs-sjs/2018/01/25/2017020760
2017040632,20172018,4,/gamecenter/cen-vs-pac/2018/01/28/2017040632
2017040631,20172018,4,/gamecenter/met-vs-atl/2018/01/28/2017040631
2017040633,20172018,4,/gamecenter/pac-vs-atl/2018/01/28/2017040633
2017020761,20172018,2,/gamecenter/ana-vs-bos/2018/01/30/2017020761
2017020762,20172018,2,/gamecenter/njd-vs-buf/2018/01/30/2017020762
2017020763,20172018,2,/gamecenter/fla-vs-nyi/2018/01/30/2017020763
2017020764,20172018,2,/gamecenter/sjs-vs-pit/2018/01/30/2017020764
2017020765,20172018,2,/gamecenter/ott-vs-car/2018/01/30/2017020765
2017020766,20172018,2,/gamecenter/min-vs-cbj/2018/01/30/2017020766
2017020767,20172018,2,/gamecenter/mtl-vs-stl/2018/01/30/2017020767
2017020768,20172018,2,/gamecenter/chi-vs-nsh/2018/01/30/2017020768
2017020769,20172018,2,/gamecenter/tbl-vs-wpg/2018/01/30/2017020769
2017020770,20172018,2,/gamecenter/lak-vs-dal/2018/01/30/2017020770
2017020771,20172018,2,/gamecenter/vgk-vs-cgy/2018/01/30/2017020771
2017020772,20172018,2,/gamecenter/col-vs-van/2018/01/30/2017020772
2017020773,20172018,2,/gamecenter/nyi-vs-tor/2018/01/31/2017020773
2017020774,20172018,2,/gamecenter/sjs-vs-det/2018/01/31/2017020774
2017020775,20172018,2,/gamecenter/phi-vs-wsh/2018/01/31/2017020775
2017020776,20172018,2,/gamecenter/stl-vs-bos/2018/02/01/2017020776
2017020777,20172018,2,/gamecenter/fla-vs-buf/2018/02/01/2017020777
2017020778,20172018,2,/gamecenter/phi-vs-njd/2018/02/01/2017020778
2017020779,20172018,2,/gamecenter/tor-vs-nyr/2018/02/01/2017020779
2017020780,20172018,2,/gamecenter/mtl-vs-car/2018/02/01/2017020780
2017020781,20172018,2,/gamecenter/ana-vs-ott/2018/02/01/2017020781
2017020783,20172018,2,/gamecenter/vgk-vs-wpg/2018/02/01/2017020783
2017020782,20172018,2,/gamecenter/lak-vs-nsh/2018/02/01/2017020782
2017020784,20172018,2,/gamecenter/tbl-vs-cgy/2018/02/01/2017020784
2017020785,20172018,2,/gamecenter/col-vs-edm/2018/02/01/2017020785
2017020786,20172018,2,/gamecenter/dal-vs-ari/2018/02/01/2017020786
2017020787,20172018,2,/gamecenter/chi-vs-van/2018/02/01/2017020787
2017020788,20172018,2,/gamecenter/wsh-vs-pit/2018/02/02/2017020788
2017020789,20172018,2,/gamecenter/det-vs-car/2018/02/02/2017020789
2017020790,20172018,2,/gamecenter/sjs-vs-cbj/2018/02/02/2017020790
2017020791,20172018,2,/gamecenter/vgk-vs-min/2018/02/02/2017020791
2017020792,20172018,2,/gamecenter/ana-vs-mtl/2018/02/03/2017020792
2017020793,20172018,2,/gamecenter/ott-vs-phi/2018/02/03/2017020793
2017020794,20172018,2,/gamecenter/tor-vs-bos/2018/02/03/2017020794
2017020795,20172018,2,/gamecenter/stl-vs-buf/2018/02/03/2017020795
2017020796,20172018,2,/gamecenter/det-vs-fla/2018/02/03/2017020796
2017020797,20172018,2,/gamecenter/pit-vs-njd/2018/02/03/2017020797
2017020798,20172018,2,/gamecenter/cbj-vs-nyi/2018/02/03/2017020798
2017020799,20172018,2,/gamecenter/col-vs-wpg/2018/02/03/2017020799
2017020800,20172018,2,/gamecenter/nyr-vs-nsh/2018/02/03/2017020800
2017020801,20172018,2,/gamecenter/min-vs-dal/2018/02/03/2017020801
2017020802,20172018,2,/gamecenter/chi-vs-cgy/2018/02/03/2017020802
2017020803,20172018,2,/gamecenter/tbl-vs-van/2018/02/03/2017020803
2017020804,20172018,2,/gamecenter/ari-vs-lak/2018/02/03/2017020804
